influencer_id,platform,date,url,caption,reach,likes,comments
2,Instagram,2025-06-29,https://martin.com/,Rate work necessary forget detail sea.,85978,11126,3497
259,Instagram,2025-07-14,http://graham-jones.com/,Several lawyer participant measure meet.,15632,3125,765
165,YouTube,2025-05-04,http://www.lucas.biz/,Middle sign reflect draw him.,2614,169,94
45,Instagram,2025-05-08,https://www.olson.org/,Easy rock evening chair car wait mouth.,22269,2003,949
92,Twitter,2025-07-15,https://banks.com/,Policy today modern too.,141321,26510,1729
54,Twitter,2025-07-14,http://smith.com/,Anything quite task beat picture today.,187494,37397,3520
8,Instagram,2025-06-29,http://www.gonzalez.net/,Other field ahead sort.,77487,13713,3246
231,YouTube,2025-05-17,https://williamson.net/,Specific left wear own positive describe.,91226,9416,3974
152,Instagram,2025-07-10,http://duran.net/,There simply recently among.,89378,15800,1523
8,Instagram,2025-06-16,https://www.douglas.org/,Hope indeed history option trade pull.,101235,14059,4277
275,Twitter,2025-06-24,http://www.reeves-castillo.com/,Military bar simple across owner tax yourself.,62931,9731,2930
43,Twitter,2025-05-24,https://webb.com/,One military road certainly area.,43856,2378,1667
39,Twitter,2025-06-28,https://www.franklin.com/,Fish we environmental person attack fast serious use.,33728,6480,1097
157,Twitter,2025-05-30,https://lam.biz/,Far smile under hope public.,86349,11611,1513
117,YouTube,2025-04-24,https://randolph.com/,Middle east away newspaper few dream along.,35641,7064,1613
236,Instagram,2025-07-02,https://jordan.org/,Take girl main energy.,120186,14883,2687
101,YouTube,2025-06-13,https://morris-avila.com/,Hundred seem under audience our everything.,92531,11433,1259
243,Twitter,2025-07-11,http://www.white-williams.com/,Keep others price without spend even different.,61674,5235,1156
38,YouTube,2025-05-27,https://www.barry.com/,Not manage close however sea word.,80507,10382,807
262,YouTube,2025-07-03,https://gomez.net/,Change treatment finally.,39915,7491,720
230,YouTube,2025-06-16,http://www.bailey.com/,West game coach international.,140031,9742,5416
134,Instagram,2025-06-03,https://perez-cervantes.com/,Pm follow see avoid rate amount.,43270,8126,1893
252,Instagram,2025-05-24,http://brown.com/,Near level forward resource.,124916,12309,1358
166,Instagram,2025-05-04,https://bowman.com/,Station culture statement forget time.,95996,13246,4481
252,Instagram,2025-06-30,https://www.montgomery-martinez.com/,Fish easy phone.,78269,13004,3432
84,Instagram,2025-07-06,https://www.solis-fernandez.com/,Husband face cell audience market.,9002,1612,435
116,Twitter,2025-07-18,http://www.williams.com/,Sea tend foreign.,4285,454,204
248,Instagram,2025-07-16,https://aguirre-williams.info/,Light one when official stand this store president.,66123,7229,928
196,Instagram,2025-07-03,https://www.holder.com/,General often bank ball environmental sense.,102169,9733,1579
79,Twitter,2025-07-14,http://spencer-logan.biz/,Member cover modern every he top.,4955,364,237
45,Instagram,2025-06-10,https://anderson.org/,Which decide drive financial.,33760,5697,1634
48,Instagram,2025-05-09,https://hernandez.com/,Camera only performance generation hospital capital.,65095,9593,1104
264,Twitter,2025-06-22,http://www.herrera.biz/,Bag name garden week factor another.,34959,6827,1319
151,Instagram,2025-07-03,http://www.mccoy.com/,Technology officer main reason whom after over.,186998,35403,7756
203,Instagram,2025-05-26,http://www.robertson.com/,Member open prove open girl.,23955,1999,803
285,YouTube,2025-06-29,http://www.krueger.com/,Reduce catch explain ahead happen share.,11616,886,258
196,Instagram,2025-06-29,https://edwards.org/,Vote hotel tonight huge character popular best.,37552,5755,566
52,Instagram,2025-05-29,https://black-jones.com/,Nor if view trouble character finally.,153206,24409,7346
131,Instagram,2025-06-13,http://www.moore.com/,Pm later other sometimes structure.,112763,21684,2893
197,Instagram,2025-06-18,http://love-pittman.com/,Somebody customer magazine even civil.,51345,10224,2495
13,Twitter,2025-05-12,http://griffin-richardson.com/,Realize out moment explain discover man.,196785,10795,6709
148,YouTube,2025-07-03,https://www.noble.com/,Certain eye parent water Congress senior make hospital.,84649,15927,4122
43,Twitter,2025-05-20,http://garcia-wagner.net/,Finally begin sing clear support nearly several.,30040,2497,979
68,Instagram,2025-05-29,https://www.hughes.com/,Law culture staff personal many address.,26043,4961,406
36,YouTube,2025-07-10,http://www.curtis.com/,Carry church science air home those read.,199162,32224,3887
188,YouTube,2025-05-06,http://www.brown.com/,News another stuff dog yes whether drug.,24206,4777,404
202,YouTube,2025-05-21,http://vega-pittman.com/,Involve account think meeting teach.,179236,32763,2428
37,YouTube,2025-05-06,http://meyer-johnson.com/,Majority before name different.,53481,8361,1902
300,Twitter,2025-07-08,https://www.trujillo.com/,American sell they admit note.,18687,3419,520
10,YouTube,2025-05-17,http://taylor.net/,Product kid off.,90046,8084,1799
54,Twitter,2025-05-06,http://walsh.com/,Tree produce great doctor.,182571,10985,3700
256,Twitter,2025-05-12,http://www.greene-mitchell.com/,Science partner nature area.,53668,3553,539
63,YouTube,2025-07-14,http://www.vargas-valenzuela.org/,Give mention difference management rate system protect but.,76203,8221,2995
176,YouTube,2025-05-06,https://www.salazar.org/,Themselves poor physical party large.,14986,2927,680
53,YouTube,2025-06-02,https://www.harris.org/,Form recognize expect among.,10878,1348,273
138,YouTube,2025-06-28,http://www.white-woods.com/,Else despite enough home difficult wear.,119011,15697,1672
97,Instagram,2025-06-15,https://www.gillespie.com/,Air authority few process himself size her.,111245,13563,4957
27,Instagram,2025-05-26,https://romero.biz/,Conference stuff have view million nor.,56677,8368,2124
168,Instagram,2025-06-10,http://www.greene-miles.com/,Student determine attention power.,147780,10994,1913
6,YouTube,2025-06-05,http://sims-rodriguez.com/,Require his Republican beautiful natural mean.,87866,15540,1915
102,Instagram,2025-05-26,https://www.mcknight.info/,Perform situation team mind Democrat kind he.,153310,14994,7369
130,YouTube,2025-07-06,https://www.jones.biz/,Former number should vote after job better.,55604,3399,934
117,YouTube,2025-07-17,https://dodson.net/,Personal us turn rule piece trouble.,28915,3074,1135
53,YouTube,2025-05-17,https://www.esparza.com/,Nation budget control several phone spend religious.,14722,1944,676
96,YouTube,2025-05-15,https://mendoza.com/,Provide enjoy cup prepare.,6054,387,204
21,Instagram,2025-05-12,https://ray.org/,Hospital nice reflect.,79527,11296,2330
141,Instagram,2025-04-27,http://cain-cox.com/,Far beat card room your when.,24593,1343,1173
166,Instagram,2025-05-04,http://guzman-campbell.com/,Share after sister series they special.,73220,5473,3338
178,Twitter,2025-05-25,http://turner.com/,Strong chair carry growth pressure assume.,22220,1634,312
271,Instagram,2025-04-30,http://www.phillips.com/,Drop particular current.,54693,4420,962
293,Instagram,2025-07-14,https://www.jackson-briggs.com/,Believe party loss development.,100059,15467,3890
78,YouTube,2025-05-08,https://www.saunders.biz/,Fact affect team push.,65555,10455,1351
184,Twitter,2025-06-12,http://www.cervantes-adams.com/,Send remain address number theory behavior.,129859,11976,2532
188,YouTube,2025-07-18,https://molina-campbell.com/,Nice page law season particularly professor degree.,22173,1273,728
290,Twitter,2025-07-11,http://www.reid-gray.com/,Music hotel team prepare.,35343,6219,570
67,Instagram,2025-06-15,https://garcia-cox.com/,Edge different position that.,9704,1010,263
88,Instagram,2025-06-06,http://www.white-king.net/,Size clear because range determine never talk.,60559,5703,2209
270,YouTube,2025-05-04,https://www.anderson.com/,Compare drug teacher idea morning American.,53949,7554,970
26,Twitter,2025-07-01,http://www.lyons-fisher.info/,They reduce onto someone call attention week.,47871,2578,805
279,Instagram,2025-07-09,https://dixon.com/,Near weight serious site.,42426,3978,563
5,Twitter,2025-04-26,https://www.ortiz-barnes.com/,Sister long else current soldier.,38692,6831,864
122,YouTube,2025-06-19,https://collins.net/,During over improve type effect hotel ten.,21987,2410,650
277,Twitter,2025-05-07,http://watts.com/,Everyone authority glass show fear matter anyone.,140798,21000,1921
