source,campaign,influencer_id,user_id,product,date,orders,revenue
Gritzo,Gritzo_Campaign_1,180,e352c6f3-8985-4b32-abc7-c931cfb581a3,Gritzo Product 7,2025-07-12,4,6774.18
MuscleBlaze,MuscleBlaze_Campaign_5,253,c7042ff6-5433-43b5-ba98-2f97a78d2900,MuscleBlaze Product 3,2025-06-22,2,3534.3
MuscleBlaze,MuscleBlaze_Campaign_5,115,8e5772e6-b0ac-4099-b296-9f56a944de77,MuscleBlaze Product 1,2025-07-17,1,1117.22
Gritzo,Gritzo_Campaign_2,71,b68b978e-f854-44c4-93f7-147503cc4de7,Gritzo Product 4,2025-07-12,1,1210.34
Gritzo,Gritzo_Campaign_1,294,41040a86-5fad-45d3-a354-87ceaf3eee70,Gritzo Product 8,2025-07-14,1,1611.22
MuscleBlaze,MuscleBlaze_Campaign_5,282,c7a4f6f5-2944-4c30-afc1-61a9af409035,MuscleBlaze Product 9,2025-05-29,3,1753.88
HKVitals,HKVitals_Campaign_4,58,adf725ea-5a40-4046-a576-bec3c9d95d01,HKVitals Product 5,2025-07-08,1,1499.66
MuscleBlaze,MuscleBlaze_Campaign_2,208,fa6471b9-0ab9-4403-9321-ef22b019441c,MuscleBlaze Product 9,2025-05-23,3,4230.65
MuscleBlaze,MuscleBlaze_Campaign_2,274,c178e043-8999-4279-b722-99cfb4ff6d77,MuscleBlaze Product 3,2025-06-05,4,2604.29
HKVitals,HKVitals_Campaign_3,100,78670f28-9078-4a36-bbca-a466d3ce0fa9,HKVitals Product 9,2025-06-18,3,2102.81
Gritzo,Gritzo_Campaign_3,95,441c8b60-ab3b-4199-a515-4f3ee8447ce4,Gritzo Product 6,2025-05-24,1,1225.49
HKVitals,HKVitals_Campaign_4,274,8ef8e17b-b94b-4dc5-a4ca-a30872938339,HKVitals Product 2,2025-05-25,4,7916.35
MuscleBlaze,MuscleBlaze_Campaign_4,167,27cba0e5-84f8-4480-8dbc-4047c1d7db92,MuscleBlaze Product 8,2025-06-21,4,5731.52
Gritzo,Gritzo_Campaign_1,162,295d4962-c5dc-44e4-ae60-2eeff51bb343,Gritzo Product 9,2025-07-18,4,4160.54
MuscleBlaze,MuscleBlaze_Campaign_3,13,1279e807-735f-4138-98f1-681a99ccbbfd,MuscleBlaze Product 10,2025-06-03,4,3893.61
Gritzo,Gritzo_Campaign_3,16,8736d689-f585-4ea2-a1e0-a4991db795ef,Gritzo Product 3,2025-06-11,4,2777.47
MuscleBlaze,MuscleBlaze_Campaign_1,234,7e5b09d4-7c76-4e26-856a-40d0a9d6a43c,MuscleBlaze Product 10,2025-06-27,3,5312.9
Gritzo,Gritzo_Campaign_4,206,2ec00034-25a0-4efa-9db2-07e28143c3b4,Gritzo Product 4,2025-06-16,4,6040.7
HKVitals,HKVitals_Campaign_5,145,f319e28e-421a-434a-bdae-38237d77da2e,HKVitals Product 9,2025-06-27,4,6004.16
MuscleBlaze,MuscleBlaze_Campaign_4,223,f65585a8-a9d4-4004-b3fd-378644fe98c2,MuscleBlaze Product 3,2025-06-29,2,3250.67
Gritzo,Gritzo_Campaign_5,38,bb2c184e-dd5a-4f18-b307-d572934a47a9,Gritzo Product 7,2025-06-02,2,3391.97
HKVitals,HKVitals_Campaign_5,283,36f52b50-6cde-44c0-9229-4899c6cec95f,HKVitals Product 7,2025-06-09,1,1038.71
HKVitals,HKVitals_Campaign_2,299,91d1fc2c-f0ab-4e01-a799-a462bf16b8d3,HKVitals Product 4,2025-06-25,4,2371.4
MuscleBlaze,MuscleBlaze_Campaign_5,242,bfbd85e7-ff36-4a80-9c41-f58420005d51,MuscleBlaze Product 3,2025-07-07,2,3684.64
MuscleBlaze,MuscleBlaze_Campaign_1,173,b9d2ff11-b45f-42ea-8c84-2f55202c9366,MuscleBlaze Product 10,2025-07-02,1,1479.11
Gritzo,Gritzo_Campaign_5,87,d097ba25-991e-4304-b184-02ed73dc415e,Gritzo Product 8,2025-06-12,1,1133.85
Gritzo,Gritzo_Campaign_3,231,61f0ee19-c78b-4893-88ff-79d8ebe58f0f,Gritzo Product 9,2025-07-19,1,1694.37
HKVitals,HKVitals_Campaign_3,267,781f3a5c-638a-4b86-9e5a-503cc3eeed92,HKVitals Product 4,2025-06-19,2,3627.33
Gritzo,Gritzo_Campaign_5,200,ea257551-f78f-40a4-aa22-70146c951ba1,Gritzo Product 5,2025-07-04,3,2131.37
MuscleBlaze,MuscleBlaze_Campaign_2,201,deb59f8e-73b2-476c-9c20-73bf1793fbae,MuscleBlaze Product 3,2025-07-21,3,5363.74
MuscleBlaze,MuscleBlaze_Campaign_2,188,9cfc95b5-828c-45fb-adc8-544a322d651f,MuscleBlaze Product 9,2025-06-10,4,3261.56
HKVitals,HKVitals_Campaign_2,39,36b8f209-c5fc-4ed7-9331-1f1bdd423e36,HKVitals Product 1,2025-07-02,1,963.46
HKVitals,HKVitals_Campaign_3,56,0f31c583-98a3-4642-bb36-f822ea5cd422,HKVitals Product 3,2025-06-16,4,7264.9
MuscleBlaze,MuscleBlaze_Campaign_2,210,a1e53abb-671c-42fa-9607-1b248e70bb52,MuscleBlaze Product 4,2025-06-27,1,1247.78
Gritzo,Gritzo_Campaign_1,250,e02c6309-e4a2-46c2-8b80-91c8ef7487b5,Gritzo Product 2,2025-07-06,4,2479.94
Gritzo,Gritzo_Campaign_5,111,17c72258-bcd1-459c-bed7-72846c6c3ec6,Gritzo Product 6,2025-05-24,4,2908.74
HKVitals,HKVitals_Campaign_1,188,f7d4ee23-47f5-4140-b184-642cfc0ba5f2,HKVitals Product 6,2025-06-01,3,4601.15
Gritzo,Gritzo_Campaign_3,141,cf646072-1be7-4d20-9e2d-01aacf0165d6,Gritzo Product 9,2025-05-30,3,5813.62
Gritzo,Gritzo_Campaign_4,203,b3f23c1b-cb9d-4ed5-a7c8-d4fba92caf32,Gritzo Product 3,2025-05-23,1,1690.03
Gritzo,Gritzo_Campaign_3,118,f510df30-4093-431b-b537-a9b1de2cf704,Gritzo Product 5,2025-06-05,4,7996.97
MuscleBlaze,MuscleBlaze_Campaign_3,192,b9d5f2fb-a707-4de8-b095-10152ed58e7f,MuscleBlaze Product 1,2025-07-15,4,5258.61
MuscleBlaze,MuscleBlaze_Campaign_2,227,9cfc95b0-e927-468d-97a7-60aff9280ab8,MuscleBlaze Product 5,2025-06-25,4,3348.93
HKVitals,HKVitals_Campaign_5,206,4828b315-67e3-4408-b344-060622293bc7,HKVitals Product 1,2025-05-30,2,2367.16
Gritzo,Gritzo_Campaign_1,231,563f202d-7074-4e74-b6d3-8722883be581,Gritzo Product 10,2025-06-23,1,586.13
Gritzo,Gritzo_Campaign_3,94,52065c83-1e03-4568-aa78-f603d6ec8373,Gritzo Product 7,2025-07-06,1,841.16
Gritzo,Gritzo_Campaign_5,222,23222f62-43b9-4373-adac-03152ede3cd0,Gritzo Product 10,2025-07-09,2,2581.1
MuscleBlaze,MuscleBlaze_Campaign_2,172,d70c988f-a86f-46d0-b89f-75e0d56f668b,MuscleBlaze Product 8,2025-06-25,1,904.07
HKVitals,HKVitals_Campaign_2,13,4b69aa9d-590d-4e40-beb6-05aa0dc68be7,HKVitals Product 5,2025-05-24,3,2371.44
Gritzo,Gritzo_Campaign_2,293,47a590eb-a90e-4ce5-ac11-a799dd5a38d1,Gritzo Product 7,2025-06-03,2,3518.2
HKVitals,HKVitals_Campaign_4,287,3cc6c941-5f5f-4cd9-aec2-0f764245b3d5,HKVitals Product 4,2025-06-12,1,1602.62
HKVitals,HKVitals_Campaign_4,93,58a602eb-b986-472f-a43b-191caed42f04,HKVitals Product 3,2025-06-07,3,4906.49
MuscleBlaze,MuscleBlaze_Campaign_2,11,e5337716-77b0-42c3-8484-323c3a41d3d7,MuscleBlaze Product 8,2025-05-27,3,1541.72
HKVitals,HKVitals_Campaign_2,6,02ac205e-6982-4948-8b4f-53d7bf6ec597,HKVitals Product 3,2025-06-11,2,1445.27
MuscleBlaze,MuscleBlaze_Campaign_4,101,695d7280-eec2-4889-b95d-2ea8788c96d3,MuscleBlaze Product 10,2025-06-06,1,527.48
Gritzo,Gritzo_Campaign_3,198,b90b39d3-3f65-432e-9136-d5e79e7a34c5,Gritzo Product 3,2025-05-26,2,2361.06
MuscleBlaze,MuscleBlaze_Campaign_2,248,522078fb-685b-4b76-a4a8-f76d44e5b46f,MuscleBlaze Product 5,2025-06-13,1,1206.58
MuscleBlaze,MuscleBlaze_Campaign_5,189,54a3561e-a55c-429d-b3c3-630371d3e3c1,MuscleBlaze Product 7,2025-06-10,1,1571.29
MuscleBlaze,MuscleBlaze_Campaign_2,223,4c8e358a-9e86-4f04-90a3-6a1f6cfa14e0,MuscleBlaze Product 2,2025-05-31,3,4401.55
MuscleBlaze,MuscleBlaze_Campaign_2,8,a97bd5ed-2e2f-4223-9712-6f09cfb9190b,MuscleBlaze Product 7,2025-07-14,3,3475.61
HKVitals,HKVitals_Campaign_1,173,d10181fe-7b52-410b-a47b-9871e22724fa,HKVitals Product 7,2025-05-26,1,1906.96
Gritzo,Gritzo_Campaign_2,233,cdbcde8e-c393-483b-a752-9f49e53b1bd7,Gritzo Product 9,2025-06-20,2,3056.84
Gritzo,Gritzo_Campaign_5,197,5ade1660-f117-40a2-901e-acd4a44f0e91,Gritzo Product 1,2025-07-17,4,4496.06
MuscleBlaze,MuscleBlaze_Campaign_4,245,7a7f862a-dcf5-4f53-855d-eb1b213ca1e1,MuscleBlaze Product 7,2025-07-08,3,4344.79
MuscleBlaze,MuscleBlaze_Campaign_1,34,fcc689cd-6437-45ff-abcf-44c94b09a1b3,MuscleBlaze Product 2,2025-06-08,2,3017.95
Gritzo,Gritzo_Campaign_2,152,a52df6aa-e7f8-4f1b-be9d-3130f5643db8,Gritzo Product 1,2025-07-05,1,1527.67
MuscleBlaze,MuscleBlaze_Campaign_3,123,6c50ca4e-056b-4fb9-ad23-0b61e8a87869,MuscleBlaze Product 2,2025-06-24,4,5656.29
MuscleBlaze,MuscleBlaze_Campaign_1,184,4e617e97-0f3e-4b34-99b1-bda11f94516a,MuscleBlaze Product 10,2025-07-03,2,1724.77
MuscleBlaze,MuscleBlaze_Campaign_5,127,3b37dfb8-4641-4279-add3-830bd9fc791a,MuscleBlaze Product 2,2025-05-28,3,4757.65
Gritzo,Gritzo_Campaign_1,228,c0940547-a8b3-458b-b299-0906b829db89,Gritzo Product 6,2025-07-12,1,879.53
MuscleBlaze,MuscleBlaze_Campaign_4,236,cd58ff54-25dd-4df7-99b8-a7ae24c25a3f,MuscleBlaze Product 3,2025-06-15,3,2844.75
Gritzo,Gritzo_Campaign_2,220,41322cae-bff7-4abf-be9a-be38dfdcd7cf,Gritzo Product 8,2025-07-20,1,840.5
HKVitals,HKVitals_Campaign_4,138,5d512e56-c714-43b2-8b0e-ddf3b1e69198,HKVitals Product 6,2025-07-05,2,1100.74
MuscleBlaze,MuscleBlaze_Campaign_1,34,335fe7f6-025f-46b7-8990-bedc8b2c7ca4,MuscleBlaze Product 4,2025-07-09,2,1475.31
Gritzo,Gritzo_Campaign_5,181,c76d9db4-8937-4bcf-9650-4d34ba63b471,Gritzo Product 5,2025-07-01,2,3009.08
MuscleBlaze,MuscleBlaze_Campaign_1,10,034676d8-4b9d-403d-a01b-bd66f319aee3,MuscleBlaze Product 1,2025-06-21,2,3672.65
MuscleBlaze,MuscleBlaze_Campaign_3,247,9a97c9bf-a758-4427-939a-3e1fe63d77b8,MuscleBlaze Product 9,2025-06-07,3,3968.19
MuscleBlaze,MuscleBlaze_Campaign_4,80,0f1a67c6-7e62-4856-9a00-7c79397e5c07,MuscleBlaze Product 9,2025-05-25,2,2801.36
MuscleBlaze,MuscleBlaze_Campaign_2,20,4ad7e237-f144-4a16-9eda-f72f0ddb1333,MuscleBlaze Product 1,2025-07-20,4,7195.35
MuscleBlaze,MuscleBlaze_Campaign_4,92,39fc296b-f949-49ca-ac8f-f567fd2c3b02,MuscleBlaze Product 4,2025-06-24,3,3065.61
HKVitals,HKVitals_Campaign_3,111,f02fe9af-0fe5-4400-a85e-1e74ca98fe85,HKVitals Product 3,2025-06-04,2,2833.09
Gritzo,Gritzo_Campaign_2,10,cb549ea8-1173-404f-bfea-f73c8762898e,Gritzo Product 5,2025-06-25,4,7774.36
Gritzo,Gritzo_Campaign_1,183,5dc1ee08-c576-49c7-a3d5-34a74bc8ab09,Gritzo Product 7,2025-06-11,1,835.38
HKVitals,HKVitals_Campaign_1,127,baa11b5f-2d5f-4055-8692-9c487f48070d,HKVitals Product 3,2025-05-30,4,5737.92
MuscleBlaze,MuscleBlaze_Campaign_3,38,3fee88e8-f691-4235-8dc1-349452d3e7a7,MuscleBlaze Product 2,2025-05-30,4,6226.82
HKVitals,HKVitals_Campaign_5,216,2d8e561e-398e-4154-ab39-64e70bcb04f4,HKVitals Product 2,2025-06-10,3,2049.39
HKVitals,HKVitals_Campaign_3,116,f1a3c674-2bad-4eeb-95fa-837a1db2b1d5,HKVitals Product 2,2025-06-08,4,4877.73
MuscleBlaze,MuscleBlaze_Campaign_5,60,c7dd9452-deca-4cc6-8689-6254ec17549a,MuscleBlaze Product 1,2025-06-15,4,7505.04
MuscleBlaze,MuscleBlaze_Campaign_4,57,d51a5151-ed80-4aef-8c39-c8373a910c32,MuscleBlaze Product 3,2025-06-27,4,2336.38
Gritzo,Gritzo_Campaign_5,213,e2370dc1-a388-46ba-a997-b0be63e70903,Gritzo Product 6,2025-06-01,4,3957.45
MuscleBlaze,MuscleBlaze_Campaign_2,180,7e274caf-c9e3-47d8-bf1a-3f1edd64fc52,MuscleBlaze Product 7,2025-07-01,4,4094.68
Gritzo,Gritzo_Campaign_5,63,53ba82c8-18e7-4ce7-833c-c4b2e3d43097,Gritzo Product 5,2025-07-06,3,3126.96
HKVitals,HKVitals_Campaign_1,283,fe29ed55-24b5-4a85-9cd3-465a5a2e0c30,HKVitals Product 6,2025-06-21,4,3408.57
HKVitals,HKVitals_Campaign_3,250,0cb76cce-6957-42c7-ae5a-fa989e5cff0f,HKVitals Product 8,2025-07-04,3,1630.18
HKVitals,HKVitals_Campaign_1,267,f34d1b72-e95a-470d-a805-811626602d10,HKVitals Product 2,2025-07-20,1,1887.65
MuscleBlaze,MuscleBlaze_Campaign_3,215,bbb07d8f-58e8-4596-9391-82ac3d4eb6cb,MuscleBlaze Product 3,2025-07-10,3,3081.74
MuscleBlaze,MuscleBlaze_Campaign_4,43,8b64c450-a6a8-4fb2-9d50-cc2b3447e9c1,MuscleBlaze Product 7,2025-07-18,1,1610.79
Gritzo,Gritzo_Campaign_1,51,e6a5a6ae-04e0-48d2-b2fd-d79f1b3483d2,Gritzo Product 8,2025-07-17,1,676.13
MuscleBlaze,MuscleBlaze_Campaign_4,136,6169b103-ffb2-432d-be88-0a044e37583e,MuscleBlaze Product 10,2025-06-10,3,2613.05
Gritzo,Gritzo_Campaign_2,280,3bc3bd51-bae4-423a-9d00-d90d12cecdb6,Gritzo Product 5,2025-07-08,4,7246.73
MuscleBlaze,MuscleBlaze_Campaign_2,68,451ebc69-165f-4941-b5e9-ba07c9bce4e8,MuscleBlaze Product 6,2025-06-29,4,4341.03
MuscleBlaze,MuscleBlaze_Campaign_3,80,3f0ee42a-9db4-4650-8f20-a99cf621ec62,MuscleBlaze Product 7,2025-06-08,2,2771.82
HKVitals,HKVitals_Campaign_4,260,9d3cf276-fd11-4471-bbc0-fe1972ae5542,HKVitals Product 8,2025-05-23,2,1207.55
HKVitals,HKVitals_Campaign_5,149,a65755f6-5e9a-491d-b7e3-7d3c1ef97bd0,HKVitals Product 7,2025-06-28,2,1039.72
Gritzo,Gritzo_Campaign_2,65,753b98ab-5bc1-4bd0-83db-04c04234cb2d,Gritzo Product 6,2025-07-01,1,1293.35
Gritzo,Gritzo_Campaign_4,183,556f404d-dd05-46c3-81fd-03937d969750,Gritzo Product 4,2025-06-13,2,2907.42
HKVitals,HKVitals_Campaign_4,293,bd0ec31a-4c83-4475-b55c-c17dde97eca6,HKVitals Product 9,2025-07-12,1,1231.32
Gritzo,Gritzo_Campaign_4,63,6114ffb2-4686-4fac-9d66-480faba2356e,Gritzo Product 9,2025-06-19,3,4286.15
Gritzo,Gritzo_Campaign_2,294,b45da128-4025-4410-9fd1-e8cf7db69440,Gritzo Product 9,2025-07-14,1,1379.87
HKVitals,HKVitals_Campaign_5,30,483d8b92-b390-4895-a0cd-bcdd3dc8cfed,HKVitals Product 2,2025-07-21,2,2187.97
Gritzo,Gritzo_Campaign_5,286,7f8a8d7f-e2e6-414c-af12-790e41466ef4,Gritzo Product 7,2025-07-02,1,1978.09
Gritzo,Gritzo_Campaign_1,157,a198547e-f1e1-40a4-b21b-bf6eef299775,Gritzo Product 4,2025-07-02,3,3865.21
MuscleBlaze,MuscleBlaze_Campaign_1,81,495374b1-8957-4ddf-93d9-5055380f97dd,MuscleBlaze Product 6,2025-05-26,3,2679.82
MuscleBlaze,MuscleBlaze_Campaign_3,253,631d41cb-7b3c-4375-82df-304c10ce1357,MuscleBlaze Product 1,2025-06-17,3,4009.79
Gritzo,Gritzo_Campaign_2,77,3b1157b1-223b-45e5-a756-95d980ee8474,Gritzo Product 8,2025-06-01,4,4378.65
MuscleBlaze,MuscleBlaze_Campaign_3,175,b270c5a0-6a50-40d7-940d-0c3b9177c4ba,MuscleBlaze Product 1,2025-07-12,1,661.72
HKVitals,HKVitals_Campaign_3,225,39347c8c-63e4-467e-82a8-1328d45fa244,HKVitals Product 3,2025-05-25,4,6790.12
HKVitals,HKVitals_Campaign_5,133,4191b25b-1e15-4106-98b5-a28838b6175e,HKVitals Product 3,2025-06-18,4,6906.52
HKVitals,HKVitals_Campaign_2,84,a6ba7aa0-eb97-48f7-b636-fba2aa40aa91,HKVitals Product 4,2025-06-20,1,1466.02
MuscleBlaze,MuscleBlaze_Campaign_2,5,583df413-cd2f-4fed-945d-46d48fb79a65,MuscleBlaze Product 1,2025-06-22,4,3221.02
MuscleBlaze,MuscleBlaze_Campaign_4,116,23302549-d190-4225-b6a8-a0f91d138197,MuscleBlaze Product 3,2025-06-09,2,1291.83
Gritzo,Gritzo_Campaign_4,227,34f6ff51-a8d8-416e-9448-4f1568ae3b3d,Gritzo Product 1,2025-06-17,1,1665.84
HKVitals,HKVitals_Campaign_1,71,4e5be815-71a7-46b9-82b0-2d8f9e93fabf,HKVitals Product 1,2025-06-29,4,6786.02
Gritzo,Gritzo_Campaign_1,220,8d6913a6-03e0-40ad-9107-69d3c444500d,Gritzo Product 10,2025-05-27,4,3190.11
HKVitals,HKVitals_Campaign_2,209,f0a94752-4613-48fc-ad21-d5cce37f30a6,HKVitals Product 10,2025-06-04,3,4765.44
MuscleBlaze,MuscleBlaze_Campaign_3,151,d72c5a8f-b1dd-4574-8cbf-ebfb4f6f8e90,MuscleBlaze Product 3,2025-07-15,3,3907.33
MuscleBlaze,MuscleBlaze_Campaign_2,146,3abbdf48-03d8-472e-bfb6-fea3d4be767f,MuscleBlaze Product 2,2025-07-02,3,5297.02
MuscleBlaze,MuscleBlaze_Campaign_5,133,51219d95-cc2d-4a29-af87-d5ca23f86d22,MuscleBlaze Product 1,2025-05-24,1,1699.1
HKVitals,HKVitals_Campaign_2,80,a9b3d2f4-1fed-4133-b476-6462e5ff394b,HKVitals Product 3,2025-07-16,2,2123.06
HKVitals,HKVitals_Campaign_5,216,04732c6e-381d-4cbf-8030-b617f7cc0b4b,HKVitals Product 3,2025-07-19,4,7363.73
Gritzo,Gritzo_Campaign_4,232,275d1419-113c-45b2-824f-400e6aa2738e,Gritzo Product 5,2025-07-06,3,4041.77
HKVitals,HKVitals_Campaign_4,233,9b7e0172-54c4-45ef-aa8b-1a5195fca5ef,HKVitals Product 6,2025-06-06,2,1714.65
Gritzo,Gritzo_Campaign_3,87,2508f1f0-18a6-402e-a28c-12694971969e,Gritzo Product 1,2025-06-28,4,7553.21
MuscleBlaze,MuscleBlaze_Campaign_1,295,b3d58070-8621-44b7-a623-dda504fecbef,MuscleBlaze Product 3,2025-05-30,3,2838.79
Gritzo,Gritzo_Campaign_5,12,cd245bb5-43cf-46b4-8809-6bf7680b499b,Gritzo Product 1,2025-07-07,3,4759.78
MuscleBlaze,MuscleBlaze_Campaign_2,226,a5c315f1-3735-446a-813f-058d80ec4355,MuscleBlaze Product 9,2025-06-21,3,5910.76
MuscleBlaze,MuscleBlaze_Campaign_4,61,cfb22d49-f382-4e64-b587-51dc0e21e953,MuscleBlaze Product 7,2025-05-23,3,3097.22
Gritzo,Gritzo_Campaign_5,232,ccc6ac7b-b36d-4b9e-a0d8-3f5c4da71dd7,Gritzo Product 8,2025-06-14,4,7139.94
Gritzo,Gritzo_Campaign_5,109,1529bde1-483a-4c71-a45a-eac3b51a5203,Gritzo Product 5,2025-07-09,1,1566.69
Gritzo,Gritzo_Campaign_2,98,240cb20d-6892-44ee-9cd0-6e515b3ff98c,Gritzo Product 5,2025-06-17,1,736.86
HKVitals,HKVitals_Campaign_3,134,ef200177-4530-4443-8de7-1d062aa8ba4e,HKVitals Product 3,2025-06-23,2,2393.63
MuscleBlaze,MuscleBlaze_Campaign_4,168,ad31c1e4-1ff0-4565-845c-abf124e48386,MuscleBlaze Product 9,2025-06-11,4,6119.88
MuscleBlaze,MuscleBlaze_Campaign_4,135,65a394c5-e325-4010-a6f4-4e37c51878e1,MuscleBlaze Product 4,2025-05-29,3,5537.53
Gritzo,Gritzo_Campaign_2,237,8d0c10ad-c42a-4a14-bc2c-0ea85aff5f9f,Gritzo Product 1,2025-06-17,1,1779.36
HKVitals,HKVitals_Campaign_5,255,5f6d6b3b-d09f-4af8-a997-3693257e25ca,HKVitals Product 3,2025-07-06,1,1958.93
Gritzo,Gritzo_Campaign_4,49,33c90110-1a65-40a9-ae5c-85a439f13651,Gritzo Product 2,2025-06-29,1,1442.74
HKVitals,HKVitals_Campaign_4,153,6a92cd5c-f919-4b81-a204-36d284ed5ee7,HKVitals Product 6,2025-07-02,3,4804.68
HKVitals,HKVitals_Campaign_1,204,cec54e3c-b949-475d-a2b2-bde458ee04b2,HKVitals Product 3,2025-06-11,4,5378.99
HKVitals,HKVitals_Campaign_2,286,b4c8b4b2-d6ea-4e5a-8841-041966e25d16,HKVitals Product 7,2025-05-26,4,6065.64
HKVitals,HKVitals_Campaign_1,266,81b46816-2f78-4c76-acea-b9f0672f9558,HKVitals Product 2,2025-07-11,1,1136.17
MuscleBlaze,MuscleBlaze_Campaign_5,13,0c70a70e-db68-4eb1-97fd-f84b0178729b,MuscleBlaze Product 6,2025-07-09,2,1880.64
HKVitals,HKVitals_Campaign_2,242,7d51bc83-66d4-4baa-8858-524cf480aa0e,HKVitals Product 1,2025-06-29,3,4603.97
HKVitals,HKVitals_Campaign_5,1,451e012e-d589-44e2-adec-52960e5f36c4,HKVitals Product 3,2025-06-13,1,922.66
MuscleBlaze,MuscleBlaze_Campaign_2,70,9c912707-9305-4324-86fa-baafec35d813,MuscleBlaze Product 2,2025-06-16,2,2278.05
Gritzo,Gritzo_Campaign_3,40,2cad8fdd-3d77-48d8-ae3d-19dfe7b0b555,Gritzo Product 1,2025-07-09,3,3717.41
MuscleBlaze,MuscleBlaze_Campaign_2,195,ae7b4a71-7156-4fd1-ae97-ab47f2312183,MuscleBlaze Product 9,2025-06-30,1,1571.58
Gritzo,Gritzo_Campaign_2,121,6affd3e4-1bbb-4a8d-b6cd-9e0e1a9426a2,Gritzo Product 1,2025-06-08,3,2901.72
HKVitals,HKVitals_Campaign_5,32,4c85b48f-beda-40e6-82d8-930256d00a3d,HKVitals Product 2,2025-06-18,4,4555.27
Gritzo,Gritzo_Campaign_5,35,9e16fcf3-5c3c-4641-9bbd-561ddb412144,Gritzo Product 1,2025-07-01,3,2450.17
HKVitals,HKVitals_Campaign_1,69,09ec8b3f-0e18-4104-8c0b-3ad30ab33dd1,HKVitals Product 1,2025-07-08,3,2221.2
HKVitals,HKVitals_Campaign_3,206,56fc5711-0ac5-4c9a-a0fc-4beeaac338c8,HKVitals Product 2,2025-05-23,3,4809.57
MuscleBlaze,MuscleBlaze_Campaign_3,211,889c6d1e-72b1-43af-9167-ead6636ec954,MuscleBlaze Product 6,2025-07-06,2,2370.41
HKVitals,HKVitals_Campaign_2,12,f1ee6303-8367-44f2-b018-deb8d6618432,HKVitals Product 9,2025-07-12,3,4817.29
HKVitals,HKVitals_Campaign_3,276,9be4f28a-6780-48c6-929c-035fe34d87f9,HKVitals Product 7,2025-07-08,3,2214.01
MuscleBlaze,MuscleBlaze_Campaign_3,30,0f71a520-7a1e-4011-b081-5552e294c998,MuscleBlaze Product 2,2025-06-30,4,2736.8
HKVitals,HKVitals_Campaign_1,267,311d2bb2-11e1-46dd-856d-e3e7ba746839,HKVitals Product 9,2025-06-03,2,1652.92
Gritzo,Gritzo_Campaign_1,264,178482e4-e858-4fac-830a-db6efa9fb27f,Gritzo Product 3,2025-06-25,2,2534.61
Gritzo,Gritzo_Campaign_4,40,d6570ed2-aab2-441c-8221-66689560525f,Gritzo Product 7,2025-06-15,1,554.09
Gritzo,Gritzo_Campaign_3,71,eb0fc84f-afc2-4910-95df-54862efa8eda,Gritzo Product 1,2025-06-30,3,4683.07
MuscleBlaze,MuscleBlaze_Campaign_4,46,3cba73b3-f9a2-4a5f-86fa-6812eb476491,MuscleBlaze Product 3,2025-06-21,4,5845.24
MuscleBlaze,MuscleBlaze_Campaign_2,224,2f24e84d-1a37-4b7f-a973-5cd15e755108,MuscleBlaze Product 2,2025-05-30,3,2061.63
MuscleBlaze,MuscleBlaze_Campaign_2,66,c3c15215-ccb2-4993-bbee-1e4498988911,MuscleBlaze Product 3,2025-07-06,3,5086.04
Gritzo,Gritzo_Campaign_5,141,5996a6a4-1ad7-4786-8ee8-8b9ea37e2495,Gritzo Product 9,2025-06-27,1,897.0
Gritzo,Gritzo_Campaign_3,49,060208d3-b836-4ac2-8211-b8ae31f73958,Gritzo Product 9,2025-06-26,1,1424.46
HKVitals,HKVitals_Campaign_3,29,aa02c190-5659-4309-b42a-564e6562cd17,HKVitals Product 3,2025-05-23,1,1554.42
HKVitals,HKVitals_Campaign_5,27,7a67d127-beee-493f-b954-ac21cce3cb2c,HKVitals Product 6,2025-07-06,1,901.43
HKVitals,HKVitals_Campaign_4,154,bd7f4701-7fa5-4251-b5cd-b5ecf0b1c2c9,HKVitals Product 1,2025-06-13,1,1376.29
MuscleBlaze,MuscleBlaze_Campaign_5,226,7ae0a585-4fb4-4faa-80db-10fdde0c7ee4,MuscleBlaze Product 4,2025-06-07,3,5133.31
Gritzo,Gritzo_Campaign_2,209,4db98d10-54d1-4315-b91c-eae9c958c801,Gritzo Product 2,2025-06-22,2,2476.33
Gritzo,Gritzo_Campaign_1,36,66b2cb72-f0f9-4a47-8d36-bccd30d0d0af,Gritzo Product 8,2025-06-20,1,1261.08
MuscleBlaze,MuscleBlaze_Campaign_3,290,be3389c6-1cb0-4620-afea-bafa5f986711,MuscleBlaze Product 3,2025-06-14,1,1044.42
Gritzo,Gritzo_Campaign_4,3,daf21614-cd69-42e6-9d07-8a67e252b819,Gritzo Product 2,2025-06-08,2,3803.64
MuscleBlaze,MuscleBlaze_Campaign_3,12,6840b03e-be64-4431-9dae-152ec07ddb33,MuscleBlaze Product 8,2025-06-25,2,3959.96
MuscleBlaze,MuscleBlaze_Campaign_2,27,f94c2d7e-b57d-4801-b624-c633c94f2501,MuscleBlaze Product 5,2025-07-04,1,1843.79
MuscleBlaze,MuscleBlaze_Campaign_5,298,4d2e7f38-ce0a-4546-b5cf-027d17ab72a2,MuscleBlaze Product 5,2025-06-23,3,4547.26
HKVitals,HKVitals_Campaign_1,29,2e128e71-627a-4048-84ae-60eb21c6fedb,HKVitals Product 6,2025-06-12,3,2706.95
